000001.SZ,平安银行,
时间,卖1价,买1价
Time,ask1,bid1
2019-04-29 10:32:42,13.930,13.920
2019-04-29 10:32:45,13.930,13.920
2019-04-29 10:32:48,13.930,13.910
2019-04-29 10:32:51,13.920,13.910
2019-04-29 10:32:54,13.930,13.920
2019-04-29 10:32:57,13.940,13.930
2019-04-29 10:33:00,13.930,13.910
2019-04-29 10:33:03,13.930,13.920
2019-04-29 10:33:06,13.930,13.920
2019-04-29 10:33:09,13.930,13.920
2019-04-29 10:33:12,13.920,13.910
2019-04-29 10:33:15,13.920,13.910
2019-04-29 10:33:18,13.920,13.910
2019-04-29 10:33:21,13.920,13.910
2019-04-29 10:33:24,13.920,13.910
2019-04-29 10:33:27,13.920,13.910
2019-04-29 10:33:30,13.920,13.910
2019-04-29 10:33:33,13.920,13.910
2019-04-29 10:33:36,13.920,13.910
2019-04-29 10:33:39,13.920,13.910
2019-04-29 10:33:42,13.920,13.910
2019-04-29 10:33:45,13.920,13.910
2019-04-29 10:33:48,13.920,13.910
2019-04-29 10:33:51,13.920,13.910
2019-04-29 10:33:54,13.910,13.900
2019-04-29 10:33:57,13.920,13.910
2019-04-29 10:34:00,13.910,13.900
2019-04-29 10:34:03,13.910,13.900
2019-04-29 10:34:06,13.920,13.910
2019-04-29 10:34:09,13.930,13.910
2019-04-29 10:34:12,13.930,13.920
2019-04-29 10:34:15,13.930,13.920
2019-04-29 10:34:18,13.940,13.920
2019-04-29 10:34:21,13.930,13.920
2019-04-29 10:34:24,13.940,13.930
2019-04-29 10:34:27,13.940,13.910
2019-04-29 10:34:30,13.930,13.910
2019-04-29 10:34:33,13.930,13.920
2019-04-29 10:34:36,13.940,13.930
2019-04-29 10:34:39,13.950,13.910
2019-04-29 10:34:42,13.940,13.930
2019-04-29 10:34:45,13.940,13.930
2019-04-29 10:34:48,13.940,13.930
2019-04-29 10:34:51,13.940,13.930
2019-04-29 10:34:54,13.930,13.910
2019-04-29 10:34:57,13.930,13.920
2019-04-29 10:35:00,13.930,13.920
2019-04-29 10:35:03,13.930,13.910
2019-04-29 10:35:06,13.930,13.910
2019-04-29 10:35:09,13.920,13.910
2019-04-29 10:35:12,13.920,13.910
2019-04-29 10:35:15,13.930,13.920
2019-04-29 10:35:18,13.940,13.930
2019-04-29 10:35:21,13.930,13.910
2019-04-29 10:35:24,13.940,13.930
2019-04-29 10:35:27,13.930,13.910
2019-04-29 10:35:30,13.950,13.910
2019-04-29 10:35:33,13.940,13.930
2019-04-29 10:35:36,13.930,13.910
2019-04-29 10:35:39,13.950,13.940
2019-04-29 10:35:42,13.950,13.940
2019-04-29 10:35:45,13.960,13.950
2019-04-29 10:35:48,13.970,13.950
2019-04-29 10:35:51,13.960,13.950
2019-04-29 10:35:54,13.960,13.950
2019-04-29 10:35:57,13.960,13.950
2019-04-29 10:36:00,13.960,13.950
2019-04-29 10:36:03,13.960,13.950
2019-04-29 10:36:06,13.970,13.950
2019-04-29 10:36:09,13.950,13.940
2019-04-29 10:36:12,13.960,13.950
2019-04-29 10:36:15,13.960,13.950
2019-04-29 10:36:18,13.960,13.950
2019-04-29 10:36:21,13.960,13.950
2019-04-29 10:36:24,13.960,13.950
2019-04-29 10:36:27,13.960,13.950
2019-04-29 10:36:30,13.950,13.940
2019-04-29 10:36:33,13.960,13.930
2019-04-29 10:36:36,13.950,13.930
2019-04-29 10:36:39,13.950,13.940
2019-04-29 10:36:42,13.940,13.920
2019-04-29 10:36:45,13.940,13.920
2019-04-29 10:36:48,13.930,13.920
2019-04-29 10:36:51,13.940,13.930
2019-04-29 10:36:54,13.940,13.930
2019-04-29 10:36:57,13.940,13.930
2019-04-29 10:37:00,13.950,13.920
2019-04-29 10:37:03,13.950,13.940
2019-04-29 10:37:06,13.950,13.920
2019-04-29 10:37:09,13.940,13.920
2019-04-29 10:37:12,13.940,13.930
2019-04-29 10:37:15,13.940,13.930
2019-04-29 10:37:18,13.940,13.930
2019-04-29 10:37:21,13.940,13.920
2019-04-29 10:37:24,13.950,13.940
2019-04-29 10:37:27,13.950,13.940
2019-04-29 10:37:30,13.950,13.940
2019-04-29 10:37:33,13.950,13.940
2019-04-29 10:37:36,13.960,13.950
2019-04-29 10:37:39,13.960,13.950
2019-04-29 10:37:42,13.950,13.940
2019-04-29 10:37:45,13.960,13.950
2019-04-29 10:37:48,13.950,13.940
2019-04-29 10:37:51,13.960,13.940
2019-04-29 10:37:54,13.960,13.950
2019-04-29 10:37:57,13.950,13.940
2019-04-29 10:38:00,13.950,13.940
2019-04-29 10:38:03,13.950,13.940
2019-04-29 10:38:06,13.960,13.940
2019-04-29 10:38:09,13.950,13.940
2019-04-29 10:38:12,13.960,13.940
2019-04-29 10:38:15,13.960,13.940
2019-04-29 10:38:18,13.960,13.950
2019-04-29 10:38:21,13.960,13.950
2019-04-29 10:38:24,13.960,13.950
2019-04-29 10:38:27,13.960,13.950
2019-04-29 10:38:30,13.960,13.950
2019-04-29 10:38:33,13.960,13.950
2019-04-29 10:38:36,13.960,13.950
2019-04-29 10:38:39,13.960,13.950
2019-04-29 10:38:42,13.960,13.950
2019-04-29 10:38:45,13.960,13.950
2019-04-29 10:38:48,13.960,13.950
2019-04-29 10:38:51,13.960,13.950
2019-04-29 10:38:54,13.960,13.940
2019-04-29 10:38:57,13.960,13.950
2019-04-29 10:39:00,13.960,13.950
2019-04-29 10:39:03,13.960,13.940
2019-04-29 10:39:06,13.960,13.940
2019-04-29 10:39:09,13.960,13.950
2019-04-29 10:39:12,13.960,13.950
2019-04-29 10:39:15,13.960,13.950
2019-04-29 10:39:18,13.960,13.950
2019-04-29 10:39:21,13.960,13.950
2019-04-29 10:39:24,13.960,13.950
2019-04-29 10:39:27,13.950,13.940
2019-04-29 10:39:30,13.950,13.940
2019-04-29 10:39:33,13.950,13.940
2019-04-29 10:39:36,13.950,13.940
2019-04-29 10:39:39,13.950,13.940
2019-04-29 10:39:42,13.940,13.930
2019-04-29 10:39:45,13.930,13.920
2019-04-29 10:39:48,13.930,13.920
2019-04-29 10:39:51,13.930,13.920
2019-04-29 10:39:54,13.930,13.920
2019-04-29 10:39:57,13.930,13.920
2019-04-29 10:40:00,13.940,13.930
2019-04-29 10:40:03,13.930,13.920
2019-04-29 10:40:06,13.930,13.910
2019-04-29 10:40:09,13.930,13.920
2019-04-29 10:40:12,13.930,13.920
2019-04-29 10:40:15,13.920,13.910
2019-04-29 10:40:18,13.930,13.920
2019-04-29 10:40:21,13.930,13.910
2019-04-29 10:40:24,13.930,13.920
2019-04-29 10:40:27,13.920,13.910
2019-04-29 10:40:30,13.940,13.930
2019-04-29 10:40:33,13.940,13.930
2019-04-29 10:40:36,13.950,13.930
2019-04-29 10:40:39,13.950,13.940
2019-04-29 10:40:42,13.950,13.940
2019-04-29 10:40:45,13.940,13.930
2019-04-29 10:40:48,13.950,13.930
2019-04-29 10:40:51,13.950,13.940
2019-04-29 10:40:54,13.950,13.940
2019-04-29 10:40:57,13.940,13.930
2019-04-29 10:41:00,13.940,13.930
2019-04-29 10:41:03,13.940,13.930
2019-04-29 10:41:06,13.940,13.930
2019-04-29 10:41:09,13.940,13.930
2019-04-29 10:41:12,13.940,13.930
2019-04-29 10:41:15,13.940,13.930
2019-04-29 10:41:18,13.940,13.930
2019-04-29 10:41:21,13.940,13.930
2019-04-29 10:41:24,13.940,13.930
2019-04-29 10:41:27,13.940,13.930
2019-04-29 10:41:30,13.940,13.930
2019-04-29 10:41:33,13.940,13.930
2019-04-29 10:41:36,13.940,13.930
2019-04-29 10:41:39,13.940,13.930
2019-04-29 10:41:42,13.940,13.920
2019-04-29 10:41:45,13.940,13.920
2019-04-29 10:41:48,13.940,13.920
2019-04-29 10:41:51,13.940,13.920
2019-04-29 10:41:54,13.920,13.910
2019-04-29 10:41:57,13.930,13.910
2019-04-29 10:42:00,13.920,13.910
2019-04-29 10:42:03,13.940,13.930
2019-04-29 10:42:06,13.930,13.920
2019-04-29 10:42:09,13.930,13.920
2019-04-29 10:42:12,13.920,13.910
2019-04-29 10:42:15,13.930,13.910
2019-04-29 10:42:18,13.930,13.920
2019-04-29 10:42:21,13.920,13.910
2019-04-29 10:42:24,13.920,13.910
2019-04-29 10:42:27,13.920,13.910
2019-04-29 10:42:30,13.920,13.910
2019-04-29 10:42:33,13.920,13.910
2019-04-29 10:42:36,13.920,13.910
2019-04-29 10:42:39,13.920,13.910
2019-04-29 10:42:42,13.920,13.910
2019-04-29 10:42:45,13.920,13.910
2019-04-29 10:42:48,13.920,13.910
2019-04-29 10:42:51,13.920,13.910
2019-04-29 10:42:54,13.920,13.910
2019-04-29 10:42:57,13.920,13.910
2019-04-29 10:43:00,13.910,13.900
2019-04-29 10:43:03,13.910,13.900
2019-04-29 10:43:06,13.910,13.900
2019-04-29 10:43:09,13.910,13.900
2019-04-29 10:43:12,13.900,13.890
2019-04-29 10:43:15,13.890,13.880
2019-04-29 10:43:18,13.890,13.880
2019-04-29 10:43:21,13.890,13.880
2019-04-29 10:43:24,13.890,13.880
2019-04-29 10:43:27,13.890,13.880
2019-04-29 10:43:30,13.880,13.870
2019-04-29 10:43:33,13.880,13.870
2019-04-29 10:43:36,13.880,13.870
2019-04-29 10:43:39,13.880,13.870
2019-04-29 10:43:42,13.880,13.870
2019-04-29 10:43:45,13.870,13.860
2019-04-29 10:43:48,13.880,13.870
2019-04-29 10:43:51,13.870,13.860
2019-04-29 10:43:54,13.880,13.870
2019-04-29 10:43:57,13.890,13.880
2019-04-29 10:44:00,13.890,13.880
2019-04-29 10:44:03,13.900,13.890
2019-04-29 10:44:06,13.900,13.890
2019-04-29 10:44:09,13.920,13.900
2019-04-29 10:44:12,13.930,13.920
2019-04-29 10:44:15,13.930,13.900
2019-04-29 10:44:18,13.920,13.890
2019-04-29 10:44:21,13.950,13.930
2019-04-29 10:44:24,13.930,13.900
2019-04-29 10:44:27,13.920,13.890
2019-04-29 10:44:30,13.900,13.890
2019-04-29 10:44:33,13.900,13.890
2019-04-29 10:44:36,13.900,13.890
2019-04-29 10:44:39,13.900,13.890
2019-04-29 10:44:42,13.900,13.890
2019-04-29 10:44:45,13.900,13.890
2019-04-29 10:44:48,13.920,13.880
2019-04-29 10:44:51,13.890,13.880
2019-04-29 10:44:54,13.920,13.890
2019-04-29 10:44:57,13.920,13.910
2019-04-29 10:45:00,13.920,13.910
2019-04-29 10:45:03,13.920,13.890
2019-04-29 10:45:06,13.900,13.890
2019-04-29 10:45:09,13.890,13.880
2019-04-29 10:45:12,13.890,13.880
2019-04-29 10:45:15,13.890,13.880
2019-04-29 10:45:18,13.900,13.880
2019-04-29 10:45:21,13.910,13.900
2019-04-29 10:45:24,13.910,13.900
2019-04-29 10:45:27,13.910,13.900
2019-04-29 10:45:30,13.900,13.890
2019-04-29 10:45:33,13.900,13.890
2019-04-29 10:45:36,13.900,13.890
2019-04-29 10:45:39,13.900,13.890
2019-04-29 10:45:42,13.890,13.880
2019-04-29 10:45:45,13.900,13.880
2019-04-29 10:45:48,13.910,13.900
2019-04-29 10:45:51,13.910,13.900
2019-04-29 10:45:54,13.910,13.900
2019-04-29 10:45:57,13.910,13.900
2019-04-29 10:46:00,13.910,13.900
2019-04-29 10:46:03,13.920,13.900
2019-04-29 10:46:06,13.910,13.900
2019-04-29 10:46:09,13.910,13.900
2019-04-29 10:46:12,13.910,13.900
2019-04-29 10:46:15,13.920,13.900
2019-04-29 10:46:18,13.900,13.880
2019-04-29 10:46:21,13.920,13.900
2019-04-29 10:46:24,13.920,13.910
2019-04-29 10:46:27,13.920,13.910
2019-04-29 10:46:30,13.920,13.910
2019-04-29 10:46:33,13.920,13.910
2019-04-29 10:46:36,13.910,13.880
2019-04-29 10:46:39,13.910,13.890
2019-04-29 10:46:42,13.920,13.900
2019-04-29 10:46:45,13.910,13.900
2019-04-29 10:46:48,13.910,13.900
2019-04-29 10:46:51,13.920,13.900
2019-04-29 10:46:54,13.920,13.900
2019-04-29 10:46:57,13.920,13.900
2019-04-29 10:47:00,13.910,13.900
2019-04-29 10:47:03,13.910,13.900
2019-04-29 10:47:06,13.910,13.900
2019-04-29 10:47:09,13.920,13.900
2019-04-29 10:47:12,13.910,13.900
2019-04-29 10:47:15,13.910,13.900
2019-04-29 10:47:18,13.910,13.900
2019-04-29 10:47:21,13.900,13.890
2019-04-29 10:47:24,13.910,13.900
2019-04-29 10:47:27,13.910,13.890
2019-04-29 10:47:30,13.900,13.890
2019-04-29 10:47:33,13.910,13.890
2019-04-29 10:47:36,13.910,13.890
2019-04-29 10:47:39,13.910,13.900
2019-04-29 10:47:42,13.900,13.890
2019-04-29 10:47:45,13.910,13.900
2019-04-29 10:47:48,13.910,13.900
2019-04-29 10:47:51,13.900,13.890
2019-04-29 10:47:54,13.900,13.890
2019-04-29 10:47:57,13.900,13.890
2019-04-29 10:48:00,13.900,13.890
2019-04-29 10:48:03,13.900,13.890
2019-04-29 10:48:06,13.900,13.890
2019-04-29 10:48:09,13.900,13.890
2019-04-29 10:48:12,13.900,13.890
2019-04-29 10:48:15,13.900,13.890
2019-04-29 10:48:18,13.900,13.890
2019-04-29 10:48:21,13.900,13.890
2019-04-29 10:48:24,13.900,13.890
2019-04-29 10:48:27,13.910,13.900
2019-04-29 10:48:30,13.910,13.900
2019-04-29 10:48:33,13.910,13.890
2019-04-29 10:48:36,13.900,13.890
2019-04-29 10:48:39,13.900,13.890
2019-04-29 10:48:42,13.910,13.900
2019-04-29 10:48:45,13.910,13.900
2019-04-29 10:48:48,13.910,13.900
2019-04-29 10:48:51,13.920,13.910
2019-04-29 10:48:54,13.920,13.900
2019-04-29 10:48:57,13.920,13.910
2019-04-29 10:49:00,13.920,13.900
2019-04-29 10:49:03,13.920,13.910
2019-04-29 10:49:06,13.910,13.900
2019-04-29 10:49:09,13.910,13.900
2019-04-29 10:49:12,13.910,13.900
2019-04-29 10:49:15,13.910,13.900
2019-04-29 10:49:18,13.920,13.900
2019-04-29 10:49:21,13.910,13.890
2019-04-29 10:49:24,13.910,13.900
2019-04-29 10:49:27,13.910,13.900
2019-04-29 10:49:30,13.920,13.910
2019-04-29 10:49:33,13.920,13.900
2019-04-29 10:49:36,13.930,13.920
2019-04-29 10:49:39,13.930,13.920
2019-04-29 10:49:42,13.930,13.920
2019-04-29 10:49:45,13.930,13.920
2019-04-29 10:49:48,13.930,13.920
2019-04-29 10:49:51,13.930,13.920
2019-04-29 10:49:54,13.930,13.920
2019-04-29 10:49:57,13.930,13.920
2019-04-29 10:50:00,13.940,13.930
2019-04-29 10:50:03,13.940,13.930
2019-04-29 10:50:06,13.940,13.920
2019-04-29 10:50:09,13.930,13.920
2019-04-29 10:50:12,13.930,13.920
2019-04-29 10:50:15,13.930,13.920
2019-04-29 10:50:18,13.930,13.920
2019-04-29 10:50:21,13.930,13.920
2019-04-29 10:50:24,13.930,13.920
2019-04-29 10:50:27,13.930,13.920
2019-04-29 10:50:30,13.930,13.910
2019-04-29 10:50:33,13.930,13.920
2019-04-29 10:50:36,13.940,13.930
2019-04-29 10:50:39,13.950,13.930
2019-04-29 10:50:42,13.950,13.940
2019-04-29 10:50:45,13.960,13.950
2019-04-29 10:50:48,13.960,13.950
2019-04-29 10:50:51,13.970,13.960
2019-04-29 10:50:54,13.970,13.960
2019-04-29 10:50:57,13.970,13.960
2019-04-29 10:51:00,13.980,13.960
2019-04-29 10:51:03,13.980,13.970
2019-04-29 10:51:06,13.980,13.960
2019-04-29 10:51:09,13.980,13.960
2019-04-29 10:51:12,13.970,13.960
2019-04-29 10:51:15,13.970,13.960
2019-04-29 10:51:18,13.970,13.960
2019-04-29 10:51:21,13.970,13.960
2019-04-29 10:51:24,13.950,13.940
2019-04-29 10:51:27,13.960,13.940
2019-04-29 10:51:30,13.960,13.930
2019-04-29 10:51:33,13.960,13.930
2019-04-29 10:51:36,13.950,13.930
2019-04-29 10:51:39,13.950,13.940
2019-04-29 10:51:42,13.960,13.950
2019-04-29 10:51:45,13.960,13.950
2019-04-29 10:51:48,13.970,13.960
2019-04-29 10:51:51,13.960,13.950
2019-04-29 10:51:54,13.960,13.950
2019-04-29 10:51:57,13.960,13.950
2019-04-29 10:52:00,13.960,13.950
2019-04-29 10:52:03,13.960,13.950
2019-04-29 10:52:06,13.960,13.950
2019-04-29 10:52:09,13.960,13.950
2019-04-29 10:52:12,13.960,13.950
2019-04-29 10:52:15,13.960,13.950
2019-04-29 10:52:18,13.960,13.950
2019-04-29 10:52:21,13.960,13.950
2019-04-29 10:52:24,13.960,13.950
2019-04-29 10:52:27,13.960,13.950
2019-04-29 10:52:30,13.960,13.950
2019-04-29 10:52:33,13.960,13.950
2019-04-29 10:52:36,13.960,13.950
2019-04-29 10:52:39,13.970,13.950
2019-04-29 10:52:42,13.980,13.950
2019-04-29 10:52:45,13.970,13.960
2019-04-29 10:52:48,13.970,13.950
2019-04-29 10:52:51,13.980,13.970
2019-04-29 10:52:54,13.980,13.970
2019-04-29 10:52:57,13.970,13.950
2019-04-29 10:53:00,13.990,13.980
2019-04-29 10:53:03,13.980,13.950
2019-04-29 10:53:06,13.970,13.950
2019-04-29 10:53:09,13.970,13.950
2019-04-29 10:53:12,13.970,13.960
2019-04-29 10:53:15,13.970,13.960
2019-04-29 10:53:18,13.970,13.960
2019-04-29 10:53:21,13.970,13.960
2019-04-29 10:53:24,13.970,13.960
2019-04-29 10:53:27,13.980,13.960
2019-04-29 10:53:30,13.980,13.970
2019-04-29 10:53:33,13.980,13.960
2019-04-29 10:53:36,13.980,13.970
2019-04-29 10:53:39,13.980,13.970
2019-04-29 10:53:42,13.980,13.970
2019-04-29 10:53:45,13.980,13.970
2019-04-29 10:53:48,13.990,13.980
2019-04-29 10:53:51,13.980,13.970
2019-04-29 10:53:54,13.980,13.970
2019-04-29 10:53:57,13.980,13.970
2019-04-29 10:54:00,13.980,13.970
2019-04-29 10:54:03,13.990,13.980
2019-04-29 10:54:06,13.990,13.980
2019-04-29 10:54:09,13.990,13.980
2019-04-29 10:54:12,13.990,13.980
2019-04-29 10:54:15,13.990,13.980
2019-04-29 10:54:18,14.000,13.990
2019-04-29 10:54:21,14.000,13.990
2019-04-29 10:54:24,14.000,13.980
2019-04-29 10:54:27,13.990,13.980
2019-04-29 10:54:30,14.000,13.990
2019-04-29 10:54:33,14.000,13.990
2019-04-29 10:54:36,14.000,13.990
2019-04-29 10:54:39,14.000,13.990
2019-04-29 10:54:42,14.000,13.990
2019-04-29 10:54:45,14.000,13.990
2019-04-29 10:54:48,14.000,13.990
2019-04-29 10:54:51,14.000,13.990
2019-04-29 10:54:54,14.000,13.990
2019-04-29 10:54:57,14.000,13.990
2019-04-29 10:55:00,14.000,13.990
2019-04-29 10:55:03,14.000,13.990
2019-04-29 10:55:06,14.000,13.990
2019-04-29 10:55:09,14.010,14.000
2019-04-29 10:55:12,14.010,14.000
2019-04-29 10:55:15,14.010,14.000
2019-04-29 10:55:18,14.010,14.000
2019-04-29 10:55:21,14.010,14.000
2019-04-29 10:55:24,14.010,14.000
2019-04-29 10:55:27,14.010,14.000
2019-04-29 10:55:30,14.010,14.000
2019-04-29 10:55:33,14.020,14.010
2019-04-29 10:55:36,14.010,14.000
2019-04-29 10:55:39,14.010,14.000
2019-04-29 10:55:42,14.010,14.000
2019-04-29 10:55:45,14.010,14.000
2019-04-29 10:55:48,14.010,14.000
2019-04-29 10:55:51,14.010,14.000
2019-04-29 10:55:54,14.000,13.990
2019-04-29 10:55:57,14.000,13.990
2019-04-29 10:56:00,14.010,13.990
2019-04-29 10:56:03,14.010,14.000
2019-04-29 10:56:06,14.000,13.990
2019-04-29 10:56:09,14.000,13.990
2019-04-29 10:56:12,14.000,13.990
2019-04-29 10:56:15,13.990,13.980
2019-04-29 10:56:18,13.990,13.980
2019-04-29 10:56:21,13.990,13.980
2019-04-29 10:56:24,13.990,13.980
2019-04-29 10:56:27,14.000,13.980
2019-04-29 10:56:30,14.000,13.980
2019-04-29 10:56:33,13.990,13.980
2019-04-29 10:56:36,14.000,13.980
2019-04-29 10:56:39,14.000,13.980
2019-04-29 10:56:42,14.000,13.990
2019-04-29 10:56:45,14.000,13.990
2019-04-29 10:56:48,14.000,13.990
2019-04-29 10:56:51,14.000,13.990
2019-04-29 10:56:54,14.000,13.990
2019-04-29 10:56:57,14.000,13.990
2019-04-29 10:57:00,14.000,13.990
2019-04-29 10:57:03,14.000,13.990
2019-04-29 10:57:06,14.010,13.990
2019-04-29 10:57:09,14.010,14.000
2019-04-29 10:57:12,14.000,13.990
2019-04-29 10:57:15,14.000,13.990
2019-04-29 10:57:18,14.000,13.990
2019-04-29 10:57:21,14.000,13.990
2019-04-29 10:57:24,14.000,13.990
2019-04-29 10:57:27,14.000,13.990
2019-04-29 10:57:30,14.000,13.990
2019-04-29 10:57:33,14.000,13.990
2019-04-29 10:57:36,14.000,13.990
2019-04-29 10:57:39,14.000,13.990
2019-04-29 10:57:42,14.000,13.990
2019-04-29 10:57:45,13.990,13.980
2019-04-29 10:57:48,13.990,13.980
2019-04-29 10:57:51,13.990,13.980
2019-04-29 10:57:54,13.990,13.980
2019-04-29 10:57:57,13.990,13.980
2019-04-29 10:58:00,14.000,13.990
2019-04-29 10:58:03,14.010,14.000
2019-04-29 10:58:06,14.010,14.000
2019-04-29 10:58:09,14.010,14.000
2019-04-29 10:58:12,14.010,14.000
2019-04-29 10:58:15,14.010,14.000
2019-04-29 10:58:18,14.010,14.000
2019-04-29 10:58:21,14.010,14.000
2019-04-29 10:58:24,14.010,14.000
2019-04-29 10:58:27,14.010,14.000
2019-04-29 10:58:30,14.010,14.000
2019-04-29 10:58:33,14.020,14.010
2019-04-29 10:58:36,14.020,14.010
2019-04-29 10:58:39,14.020,14.010
2019-04-29 10:58:42,14.020,14.010
2019-04-29 10:58:45,14.020,14.010
2019-04-29 10:58:48,14.020,14.000
2019-04-29 10:58:51,14.020,14.000
2019-04-29 10:58:54,14.010,14.000
2019-04-29 10:58:57,14.020,14.010
2019-04-29 10:59:00,14.010,14.000
2019-04-29 10:59:03,14.020,14.010
2019-04-29 10:59:06,14.020,14.010
2019-04-29 10:59:09,14.020,14.010
2019-04-29 10:59:12,14.020,14.010
2019-04-29 10:59:15,14.020,14.010
2019-04-29 10:59:18,14.020,14.010
2019-04-29 10:59:21,14.020,14.010
2019-04-29 10:59:24,14.020,14.010
2019-04-29 10:59:27,14.020,14.010
2019-04-29 10:59:30,14.020,14.010
2019-04-29 10:59:33,14.020,14.010
2019-04-29 10:59:36,14.020,14.010
2019-04-29 10:59:39,14.020,14.010
2019-04-29 10:59:42,14.020,14.010
2019-04-29 10:59:45,14.020,14.010
2019-04-29 10:59:48,14.020,14.010
2019-04-29 10:59:51,14.020,14.010
2019-04-29 10:59:54,14.020,14.010
2019-04-29 10:59:57,14.020,14.010
2019-04-29 11:00:00,14.020,14.010
2019-04-29 11:00:03,14.020,14.010
2019-04-29 11:00:06,14.020,14.010
2019-04-29 11:00:09,14.020,14.010
2019-04-29 11:00:12,14.020,14.010
2019-04-29 11:00:15,14.020,14.010
2019-04-29 11:00:18,14.020,14.010
2019-04-29 11:00:21,14.020,14.010
2019-04-29 11:00:24,14.020,14.010
2019-04-29 11:00:27,14.020,14.010
2019-04-29 11:00:30,14.020,14.010
2019-04-29 11:00:33,14.020,14.010
2019-04-29 11:00:36,14.020,14.010
2019-04-29 11:00:39,14.020,14.010
2019-04-29 11:00:42,14.020,14.010
2019-04-29 11:00:45,14.020,14.010
2019-04-29 11:00:48,14.020,14.010
2019-04-29 11:00:51,14.020,14.010
2019-04-29 11:00:54,14.020,14.010
2019-04-29 11:00:57,14.020,14.010
2019-04-29 11:01:00,14.020,14.010
2019-04-29 11:01:03,14.010,14.000
2019-04-29 11:01:06,14.010,14.000
2019-04-29 11:01:09,14.010,14.000
2019-04-29 11:01:12,14.010,14.000
2019-04-29 11:01:15,14.010,14.000
2019-04-29 11:01:18,14.010,14.000
2019-04-29 11:01:21,14.000,13.990
2019-04-29 11:01:24,14.000,13.990
2019-04-29 11:01:27,14.000,13.990
2019-04-29 11:01:30,14.000,13.990
2019-04-29 11:01:33,14.000,13.980
2019-04-29 11:01:36,14.000,13.980
2019-04-29 11:01:39,13.990,13.970
2019-04-29 11:01:42,13.970,13.960
2019-04-29 11:01:45,13.990,13.980
2019-04-29 11:01:48,13.990,13.960
2019-04-29 11:01:51,13.970,13.960
2019-04-29 11:01:54,13.990,13.960
2019-04-29 11:01:57,13.990,13.960
2019-04-29 11:02:00,13.990,13.970
2019-04-29 11:02:03,13.990,13.970
2019-04-29 11:02:06,13.990,13.970
2019-04-29 11:02:09,13.990,13.970
2019-04-29 11:02:12,13.990,13.970
2019-04-29 11:02:15,13.990,13.970
2019-04-29 11:02:18,13.990,13.960
2019-04-29 11:02:21,13.980,13.960
2019-04-29 11:02:24,13.970,13.960
2019-04-29 11:02:27,13.990,13.970
2019-04-29 11:02:30,13.990,13.970
2019-04-29 11:02:33,13.980,13.970
2019-04-29 11:02:36,13.980,13.970
2019-04-29 11:02:39,13.990,13.970
2019-04-29 11:02:42,13.990,13.970
2019-04-29 11:02:45,13.980,13.970
2019-04-29 11:02:48,13.990,13.970
2019-04-29 11:02:51,13.990,13.980
2019-04-29 11:02:54,13.990,13.980
2019-04-29 11:02:57,13.990,13.970
2019-04-29 11:03:00,13.980,13.970
2019-04-29 11:03:03,13.980,13.970
2019-04-29 11:03:06,13.980,13.970
2019-04-29 11:03:09,13.980,13.970
2019-04-29 11:03:12,13.990,13.970
2019-04-29 11:03:15,13.990,13.970
2019-04-29 11:03:18,13.990,13.970
2019-04-29 11:03:21,13.990,13.980
2019-04-29 11:03:24,13.990,13.980
2019-04-29 11:03:27,13.990,13.980
2019-04-29 11:03:30,13.990,13.970
2019-04-29 11:03:33,13.990,13.970
2019-04-29 11:03:36,13.980,13.970
2019-04-29 11:03:39,13.990,13.980
2019-04-29 11:03:42,13.990,13.980
2019-04-29 11:03:45,13.990,13.980
2019-04-29 11:03:48,13.990,13.980
2019-04-29 11:03:51,14.000,13.980
2019-04-29 11:03:54,13.980,13.970
2019-04-29 11:03:57,14.010,13.970
2019-04-29 11:04:00,13.990,13.980
2019-04-29 11:04:03,13.990,13.980
2019-04-29 11:04:06,14.000,13.980
2019-04-29 11:04:09,14.000,13.980
2019-04-29 11:04:12,14.000,13.980
2019-04-29 11:04:15,14.000,13.980
2019-04-29 11:04:18,14.000,13.980
2019-04-29 11:04:21,14.000,13.980
2019-04-29 11:04:24,14.000,13.980
2019-04-29 11:04:27,14.000,13.980
2019-04-29 11:04:30,14.000,13.980
2019-04-29 11:04:33,14.000,13.970
2019-04-29 11:04:36,13.980,13.970
2019-04-29 11:04:39,14.000,13.980
2019-04-29 11:04:42,14.000,13.980
2019-04-29 11:04:45,14.000,13.980
2019-04-29 11:04:48,14.000,13.980
2019-04-29 11:04:51,14.000,13.980
2019-04-29 11:04:54,14.000,13.970
2019-04-29 11:04:57,14.000,13.970
2019-04-29 11:05:00,14.000,13.970
2019-04-29 11:05:03,14.000,13.980
2019-04-29 11:05:06,14.000,13.980
2019-04-29 11:05:09,14.000,13.980
2019-04-29 11:05:12,14.000,13.980
2019-04-29 11:05:15,14.000,13.980
2019-04-29 11:05:18,14.000,13.980
2019-04-29 11:05:21,14.000,13.980
2019-04-29 11:05:24,14.000,13.980
2019-04-29 11:05:27,14.010,13.970
2019-04-29 11:05:30,14.000,13.970
2019-04-29 11:05:33,14.000,13.970
2019-04-29 11:05:36,13.980,13.970
2019-04-29 11:05:39,14.000,13.970
2019-04-29 11:05:42,13.980,13.970
2019-04-29 11:05:45,13.980,13.970
2019-04-29 11:05:48,13.980,13.970
2019-04-29 11:05:51,13.980,13.970
